0.0,0.0,0.0,0.0201559066772
0.0,0.0,0.0,0.0370738506317
0.0,0.0,0.0,0.0536518096924
0.0,0.0,0.0,0.0701458454132
0.0,0.0,0.0,0.0868849754333
0.0,0.0,0.0,0.10356092453
0.0,0.0,0.0,0.120210886002
0.0,0.0,0.0,0.13688492775
0.0,0.0,0.0,0.153683900833
0.0,0.0,0.0,0.170215845108
0.0,0.0,0.0,0.186849832535
0.0,0.0,0.0,0.203714847565
0.0,0.0,0.0,0.220317840576
0.0,0.0,0.0,0.237080812454
0.0,0.0,0.0,0.253669023514
0.0,0.0,0.0,0.270303964615
0.0,0.0,0.0,0.287024021149
0.0,0.0,0.0,0.303519010544
0.0,0.0,0.0,0.320235013962
0.0,0.0,0.0,0.337045907974
0.0,0.0,0.0,0.353662014008
0.0,0.0,0.0,0.370375871658
0.0,0.0,0.0,0.386966943741
0.0,0.0,0.0,0.403584957123
0.0,0.0,0.0,0.420509815216
0.0,0.0,0.0,0.436841011047
0.0,0.0,0.0,0.453598022461
0.0,0.0,0.0,0.470340967178
0.0,0.0,0.0,0.486855983734
0.0,0.0,0.0,0.503619909286
0.0,0.0,0.0,0.52029800415
0.0,0.0,0.0,0.536839962006
0.0,0.0,0.0,0.553596019745
0.0,0.0,0.0,0.570312976837
0.0,0.0,0.0,0.586824893951
0.0,0.0,0.0,0.60342502594
0.0,0.0,0.0,0.620115995407
0.0,0.0,0.0,0.636875867844
0.0,0.0,0.0,0.653486013412
0.0,0.0,0.0,0.670230865479
0.0,0.0,0.0,0.686930894852
0.0,0.0,0.0,0.703789949417
0.0,0.0,0.0,0.720103979111
0.0,0.0,0.0,0.73729801178
0.0,0.0,0.0,0.753568887711
0.0,0.0,0.0,0.770293951035
0.0,0.0,0.0,0.786834001541
0.0,0.0,0.0,0.803579807281
0.0,0.0,0.0,0.820254802704
0.0,0.0,0.0,0.836989879608
0.0,0.0,0.0,0.853680849075
0.0,0.0,0.0,0.870302915573
0.0,0.0,0.0,0.88792681694
0.0,0.0,0.0,0.903608798981
0.0,0.0,0.0,0.920249938965
0.0,0.0,0.0,0.936829805374
0.0,0.0,0.0,0.953506946564
0.0,0.0,0.0,0.970191001892
0.0,0.0,0.0,0.986811876297
0.0,0.0,0.0,1.00354480743
0.0,0.0,0.0,1.02050685883
0.0,0.0,0.0,1.03699588776
0.0,0.0,0.0,1.05374193192
0.0,0.0,0.0,1.0702559948
0.0,0.0,0.0,1.08675694466
0.0,0.0,0.0,1.10350489616
0.0,0.0,0.0,1.12026000023
0.0,0.0,0.0,1.13750290871
0.0,0.0,0.0,1.15380382538
0.0,0.0,0.0,1.17061281204
0.0,0.0,0.0,1.18718695641
0.0,0.0,0.0,1.20372891426
0.0,0.0,0.0,1.2205388546
0.0,0.0,0.0,1.23689389229
0.0,0.0,0.0,1.2537419796
0.0,0.0,0.0,1.2701048851
0.0,0.0,0.0,1.28676891327
0.0,0.0,0.0,1.30346488953
0.0,0.0,0.0,1.3201508522
0.0,0.0,0.0,1.33682799339
0.0,0.0,0.0,1.35352182388
0.0,0.0,0.0,1.37020993233
